Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID,Active Webpage,Report,SubEvidence,Evidence
Clelland B.L.,,"Forensic applications of Raman microspectroscopy, capillary electrophoresis, chromatography, and mass spectrometry for the analysis of textile fibers, dyes, illicit drugs, and anticoagulant rodenticides",2007,DISSERTATION ABSTRACTS INTERNATIONAL,67,9,,5041,,,,,https://www.proquest.com/openview/159aea17a6b4b17801a1bbfafc174ac5/1,"Department of Chemistry and Biochemistry, University of South Carolina, United States","Clelland B.L., Department of Chemistry and Biochemistry, University of South Carolina, United States",,,,,,,,,,IFSMS 2010,Drugs,Drugs
"de Veij M., Deneckere A., Vandenabeele P., de Kaste D., Moens L.",23109965800;23110267200;7005733218;6602247249;35419687800;,Detection of counterfeit Viagra with Raman spectroscopy,2008,Journal of Pharmaceutical and Biomedical Analysis,46,2,NA,303,309,NA,108,10.1016/j.jpba.2007.10.021,https://www.scopus.com/inward/record.uri?eid=2-s2.0-37749027251&doi=10.1016%2fj.jpba.2007.10.021&partnerID=40&md5=de4cb0c3cd546e073d69bf086d49613d,"Ghent University, Laboratory of Analytical Chemistry, Proeftuinstraat 86, B-9000 Ghent, Belgium; National Institute for Public Health and the Environment, P.O. Box 1, 3720 BA Bilthoven, Netherlands","de Veij, M., Ghent University, Laboratory of Analytical Chemistry, Proeftuinstraat 86, B-9000 Ghent, Belgium; Deneckere, A., Ghent University, Laboratory of Analytical Chemistry, Proeftuinstraat 86, B-9000 Ghent, Belgium; Vandenabeele, P., Ghent University, Laboratory of Analytical Chemistry, Proeftuinstraat 86, B-9000 Ghent, Belgium; de Kaste, D., National Institute for Public Health and the Environment, P.O. Box 1, 3720 BA Bilthoven, Netherlands; Moens, L., Ghent University, Laboratory of Analytical Chemistry, Proeftuinstraat 86, B-9000 Ghent, Belgium",Counterfeit drug detection; Principal components analysis (PCA); Raman spectroscopy; ViagraÂ®,"sildenafil; article; automation; cluster analysis; counterfeit drug detection; drug determination; drug structure; principal component analysis; priority journal; Raman spectrometry; reliability; tablet; Piperazines; Purines; Spectrum Analysis, Raman; Sulfones; Tablets","Vandenabeele, P.; Ghent University, Proeftuinstraat 86, B-9000 Ghent, Belgium; email: Raman@UGent.be",Article,Final,NA,Scopus,2-s2.0-37749027251,,IFSMS 2010,Drugs,Drugs
"De Veij M., Vandenabeele P., Moens L.",23109965800;7005733218;35419687800;,Detection of counterfeit erectile dysfunction drugs with Raman spectroscopy,2008,Spectroscopy Europe,20,3,NA,7,10,NA,3,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77649136590&partnerID=40&md5=5d1ea6b993b05c2ff626fccd2d4866dd,"Ghent University, Laboratory of Analytical Chemistry, Proeftuinstraat 86, B-9000 Ghent, Belgium; Ghent University, Department of Archaeology and Ancient History of Europe, Belgium","De Veij, M., Ghent University, Laboratory of Analytical Chemistry, Proeftuinstraat 86, B-9000 Ghent, Belgium; Vandenabeele, P., Ghent University, Department of Archaeology and Ancient History of Europe, Belgium; Moens, L., Ghent University, Laboratory of Analytical Chemistry, Proeftuinstraat 86, B-9000 Ghent, Belgium",NA,Active Ingredients; Composing agents; Erectile dysfunction; Olympus; Pharmaceutical fields; Raman bands; Raman spectra; Renishaw; Sildenafil citrate; Drug products; Gels; Oxides; Raman spectroscopy; Titanium; Titanium dioxide; Raman scattering,"De Veij, M.; Ghent University, Proeftuinstraat 86, B-9000 Ghent, Belgium; email: raman@ugent.be",Article,Final,NA,Scopus,2-s2.0-77649136590,,IFSMS 2010,Drugs,Drugs
"De Veij M., Vandenabeele P., De Beer T., Remon J.P., Moens L.",23109965800;7005733218;6603877951;7102626882;35419687800;,Reference database of Raman spectra of pharmaceutical excipients,2009,Journal of Raman Spectroscopy,40,3,NA,297,307,NA,146,10.1002/jrs.2125,https://www.scopus.com/inward/record.uri?eid=2-s2.0-64249139695&doi=10.1002%2fjrs.2125&partnerID=40&md5=31b8bd514dd17b9e136ba9c76b6a9965,"Department of Archaeology and Ancient History of Europe, Ghent University, Biandijnberg 2, B-9000 Ghent, Belgium; Department of Analytical Chemistry, Ghent University, Proeftuinstraat 86, B-9000 Ghent, Belgium; Faculty of Pharmaceutical Sciences, Ghent University, Harelbekestraat 72, B-9000 Ghent, Belgium","De Veij, M., Department of Analytical Chemistry, Ghent University, Proeftuinstraat 86, B-9000 Ghent, Belgium; Vandenabeele, P., Department of Archaeology and Ancient History of Europe, Ghent University, Biandijnberg 2, B-9000 Ghent, Belgium; De Beer, T., Faculty of Pharmaceutical Sciences, Ghent University, Harelbekestraat 72, B-9000 Ghent, Belgium; Remon, J.P., Faculty of Pharmaceutical Sciences, Ghent University, Harelbekestraat 72, B-9000 Ghent, Belgium; Moens, L., Department of Analytical Chemistry, Ghent University, Proeftuinstraat 86, B-9000 Ghent, Belgium",Excipients; Pharmaceuticals; Raman spectroscopy; Reference Raman spectra,NA,"Vandenabeele, P.; Department of Archaeology and Ancient History of Europe, Biandijnberg 2, B-9000 Ghent, Belgium; email: Peter.Vandenabeele@UGent.be",Article,Final,"All Open Access, Bronze",Scopus,2-s2.0-64249139695,,IFSMS 2010,Drugs,Drugs
"Efremov E.V., Ariese F., Gooijer C.",7005632316;7006296069;7005302003;,Achievements in resonance Raman spectroscopy. Review of a technique with a distinct analytical chemistry potential,2008,Analytica Chimica Acta,606,2,NA,119,134,NA,206,10.1016/j.aca.2007.11.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-36849092390&doi=10.1016%2fj.aca.2007.11.006&partnerID=40&md5=0bc2cfbaa9780813a105995f4cb687a7,"Department of Analytical Chemistry and Applied Spectroscopy, Laser Centre Vrije Universiteit Amsterdam, Netherlands","Efremov, E.V., Department of Analytical Chemistry and Applied Spectroscopy, Laser Centre Vrije Universiteit Amsterdam, Netherlands; Ariese, F., Department of Analytical Chemistry and Applied Spectroscopy, Laser Centre Vrije Universiteit Amsterdam, Netherlands; Gooijer, C., Department of Analytical Chemistry and Applied Spectroscopy, Laser Centre Vrije Universiteit Amsterdam, Netherlands",Bioanalytical applications; Carbon nanotubes; Carotenoids; Excitation profiles; Fiber optics; Fluorescence rejection; Gated detection; Metalloproteins; Surface-enhanced Raman; Tip-enhanced Raman,"Carbon nanotubes; Dyes; Fiber optics; Nucleic acids; Pigments; Proteins; Bioanalytical applications; Carotenoids; Excitation profiles; Fluorescence rejection; Gated detection; Metalloproteins; Surface-enhanced Raman; Tip-enhanced Raman; Raman spectroscopy; albumin; carbon monoxide; carbon nanotube; carotenoid; copper; coumarin derivative; DNA; DNA topoisomerase (ATP hydrolysing); ibuprofen; iron; metalloporphyrin; metalloprotein; mineral; nitrogen oxide; novobiocin; nucleic acid; oxygen; palmitic acid; phenylalanine; phthalocyanine; protein; quinoline derivative; RNA; single walled nanotube; titanium dioxide; tryptophan; tyrosine; uracil; virus DNA; warfarin; art; bacterial strain; capillary electrophoresis; chemistry; DNA fingerprinting; drug mechanism; Escherichia coli; fiber optics; fluorescence; forensic medicine; human; intermethod comparison; liquid chromatography; nonhuman; photooxidation; priority journal; protein interaction; quantitative analysis; Raman spectrometry; review; sensitivity analysis; separation technique; theoretical model; ultraviolet radiation; X ray diffraction; Carotenoids; Light; Metalloproteins; Nanotubes, Carbon; Nucleic Acids; Proteins; Spectrum Analysis, Raman; Ultraviolet Rays","Ariese, F.; Department of Analytical Chemistry and Applied Spectroscopy, Netherlands; email: ariese@few.vu.nl",Review,Final,NA,Scopus,2-s2.0-36849092390,,IFSMS 2010,Drugs,Drugs
"Hargreaves M.D., Burnett A.D., Munshi T., Cunningham J.E., Linfield E.H., Davies A.G., Edwards H.G.M.",15845762500;56229619500;8670250700;7402342563;7005415578;56911604400;7202660467;,Comparison of near infrared laser excitation wavelengths and its influence on the interrogation of seized drugs-of-abuse by Raman spectroscopy,2009,Journal of Raman Spectroscopy,40,12,NA,1974,1983,NA,29,10.1002/jrs.2352,https://www.scopus.com/inward/record.uri?eid=2-s2.0-72249120648&doi=10.1002%2fjrs.2352&partnerID=40&md5=deb218742c6f16eaa411f8ddd234a00b,"Raman Spectroscopy Group, Division of Chemical and Forensic Sciences, School of Life Sciences, University of Bradford, Bradford, BD7 1DP, United Kingdom; School of Electronic and Electrical Engineering, University of Leeds, Leeds, LS2 9JT, United Kingdom","Hargreaves, M.D., Raman Spectroscopy Group, Division of Chemical and Forensic Sciences, School of Life Sciences, University of Bradford, Bradford, BD7 1DP, United Kingdom; Burnett, A.D., School of Electronic and Electrical Engineering, University of Leeds, Leeds, LS2 9JT, United Kingdom; Munshi, T., Raman Spectroscopy Group, Division of Chemical and Forensic Sciences, School of Life Sciences, University of Bradford, Bradford, BD7 1DP, United Kingdom; Cunningham, J.E., School of Electronic and Electrical Engineering, University of Leeds, Leeds, LS2 9JT, United Kingdom; Linfield, E.H., School of Electronic and Electrical Engineering, University of Leeds, Leeds, LS2 9JT, United Kingdom; Davies, A.G., School of Electronic and Electrical Engineering, University of Leeds, Leeds, LS2 9JT, United Kingdom; Edwards, H.G.M., Raman Spectroscopy Group, Division of Chemical and Forensic Sciences, School of Life Sciences, University of Bradford, Bradford, BD7 1DP, United Kingdom",Drugs-of-abuse; Forensic science; Laser excitation wavelength; Principle component analysis; Raman spectroscopy,NA,"Hargreaves, M. D.; Raman Spectroscopy Group, , Bradford, BD7 1DP, United Kingdom; email: m.hargreaves@bradford.ac.uk",Article,Final,"All Open Access, Bronze",Scopus,2-s2.0-72249120648,,IFSMS 2010,Drugs,Drugs
"Hargreaves M.D., Page K., Munshi T., Tomsett R., Lynch G., Edwards H.G.M.",15845762500;23025693300;8670250700;57217910600;24779851300;7202660467;,Analysis of seized drugs using portable Raman spectroscopy in an airport environment - A proof of principle study,2008,Journal of Raman Spectroscopy,39,7,NA,873,880,NA,116,10.1002/jrs.1926,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51549120450&doi=10.1002%2fjrs.1926&partnerID=40&md5=59a34680de36e47161be309e34b549f8,"Division of Chemical and Forensic Sciences, School of Life Sciences, University of Bradford, Bradford, BD7 1DP, United Kingdom; HM Revenue and Customs, Dorset House, 27-45 Stamford Street, London, SE1 9PY, United Kingdom","Hargreaves, M.D., Division of Chemical and Forensic Sciences, School of Life Sciences, University of Bradford, Bradford, BD7 1DP, United Kingdom; Page, K., Division of Chemical and Forensic Sciences, School of Life Sciences, University of Bradford, Bradford, BD7 1DP, United Kingdom; Munshi, T., Division of Chemical and Forensic Sciences, School of Life Sciences, University of Bradford, Bradford, BD7 1DP, United Kingdom; Tomsett, R., HM Revenue and Customs, Dorset House, 27-45 Stamford Street, London, SE1 9PY, United Kingdom; Lynch, G., HM Revenue and Customs, Dorset House, 27-45 Stamford Street, London, SE1 9PY, United Kingdom; Edwards, H.G.M., Division of Chemical and Forensic Sciences, School of Life Sciences, University of Bradford, Bradford, BD7 1DP, United Kingdom",Airport security; Drugs; Forensic science; In situ analysis; Raman spectroscopy,NA,"Hargreaves, M. D.; Division of Chemical and Forensic Sciences, , Bradford, BD7 1DP, United Kingdom; email: m.hargreaves@bradford.ac.uk",Article,Final,NA,Scopus,2-s2.0-51549120450,,IFSMS 2010,Drugs,Drugs
Kiefer W.,7102180118;,Recent advances in linear and non-linear Raman spectroscopy. Part III,2009,Journal of Raman Spectroscopy,40,12,NA,1766,1779,NA,19,10.1002/jrs.2555,https://www.scopus.com/inward/record.uri?eid=2-s2.0-72249094600&doi=10.1002%2fjrs.2555&partnerID=40&md5=0022fecd146cb4046b963972372d04d0,"Institut fÌur Physikalische Chemie, Universiáºat áºurzburg, Am Hubland, D-97074 áºurzburg, Germany; Eisinger Laboratory for Applied Raman Spectroscopy (ELARS), D-97249 Eisingen, Am Gemeindeweg 31, Germany","Kiefer, W., Institut fÌur Physikalische Chemie, Universiáºat áºurzburg, Am Hubland, D-97074 áºurzburg, Germany, Eisinger Laboratory for Applied Raman Spectroscopy (ELARS), D-97249 Eisingen, Am Gemeindeweg 31, Germany",Advances in Raman spectroscopy; Applications of Raman spectroscopy; Developments in Raman spectroscopy; Review,NA,"Kiefer, W.; Institut fÌur Physikalische Chemie, , Am Hubland, D-97074 áºurzburg, Germany; email: Wolfgang.Kiefer@mail.uni-wuerzburg.de",Review,Final,NA,Scopus,2-s2.0-72249094600,,IFSMS 2010,Drugs,Drugs
"Macleod N.A., Matousek P.",57196616526;7005659005;,Emerging non-invasive raman methods in process control and forensic applications,2008,Pharmaceutical Research,25,10,NA,2205,2215,NA,59,10.1007/s11095-008-9587-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51649116620&doi=10.1007%2fs11095-008-9587-2&partnerID=40&md5=3ba4ae1e3551351fc1da19c4aee0fb3f,"Central Laser Facility, Rutherford Appleton Laboratory, Harwell Science and Innovation Campus, Didcot, Oxfordshire OX11 0QX, United Kingdom","Macleod, N.A., Central Laser Facility, Rutherford Appleton Laboratory, Harwell Science and Innovation Campus, Didcot, Oxfordshire OX11 0QX, United Kingdom; Matousek, P., Central Laser Facility, Rutherford Appleton Laboratory, Harwell Science and Innovation Campus, Didcot, Oxfordshire OX11 0QX, United Kingdom",Forensic; Non-invasive; Pharmaceutical; Process control; Raman,"blister pack; drug capsule; drug determination; drug packaging; drug screening; forensic science; non invasive procedure; priority journal; process control; quantitative analysis; Raman spectrometry; review; sampling; tablet; Capsules; Drug Contamination; Forensic Sciences; Fraud; Quality Control; Signal Processing, Computer-Assisted; Spectrum Analysis, Raman; Tablets; Technology, Pharmaceutical","Matousek, P.; Central Laser Facility, , Didcot, Oxfordshire OX11 0QX, United Kingdom; email: P.Matousek@rl.ac.uk",Review,Final,"All Open Access, Hybrid Gold",Scopus,2-s2.0-51649116620,,IFSMS 2010,Drugs,Drugs
"McGoverin C.M., Rades T., Gordon K.C.",14060665300;57200867380;7202357498;,Recent pharmaceutical applications of Raman and terahertz spectroscopies,2008,Journal of Pharmaceutical Sciences,97,11,NA,4598,4621,NA,79,10.1002/jps.21340,https://www.scopus.com/inward/record.uri?eid=2-s2.0-55749100654&doi=10.1002%2fjps.21340&partnerID=40&md5=a63584b3686d65f1be4697c0b8d7063d,"Department of Chemistry, MacDiarmid Institute for Advanced Materials and Nanotechnology, University of Otago, P.O. Box 56, Dunedin, New Zealand; School of Pharmacy, University of Otago, P.O. Box 56, Dunedin, New Zealand","McGoverin, C.M., Department of Chemistry, MacDiarmid Institute for Advanced Materials and Nanotechnology, University of Otago, P.O. Box 56, Dunedin, New Zealand; Rades, T., School of Pharmacy, University of Otago, P.O. Box 56, Dunedin, New Zealand; Gordon, K.C., Department of Chemistry, MacDiarmid Institute for Advanced Materials and Nanotechnology, University of Otago, P.O. Box 56, Dunedin, New Zealand",Analysis; Imaging methods; Microscopy; Multivariate analysis; Raman spectroscopy; Terahertz spectroscopy,amikacin; caffeine; carbamazepine; chlorpromazine; fluorouracil; moxifloxacin; nitrofurantoin; paracetamol; theophylline; analytic method; chemometrics; confocal microscopy; imaging; kinetics; microscopy; Raman spectrometry; review; terahertz spectroscopy,"Gordon, K. C.; Department of Chemistry, P.O. Box 56, Dunedin, New Zealand; email: kgordon@chemistry.otago.ac.nz",Review,Final,NA,Scopus,2-s2.0-55749100654,,IFSMS 2010,Drugs,Drugs
"Noonan K.Y., Tonge L.A., Fenton O.S., Damiano D.B., Frederick K.A.",11139343000;35112507000;57225731056;24329390300;7003747163;,Rapid classification of simulated street drug mixtures using Raman spectroscopy and principal component analysis,2009,Applied Spectroscopy,63,7,NA,742,747,NA,27,10.1366/000370209788701008,https://www.scopus.com/inward/record.uri?eid=2-s2.0-68349109492&doi=10.1366%2f000370209788701008&partnerID=40&md5=cb2a099e5da01e47075b5bcfe75cb3c8,"Department of Chemistry, College of the Holy Cross, Worcester, MA 01610, United States; Department of Mathematics and Computer Science, College of the Holy Cross, Worcester, MA 01610, United States; Department of Chemistry, Skidmore College, Saratoga Springs, NY 12866, United States","Noonan, K.Y., Department of Chemistry, College of the Holy Cross, Worcester, MA 01610, United States; Tonge, L.A., Department of Chemistry, College of the Holy Cross, Worcester, MA 01610, United States; Fenton, O.S., Department of Chemistry, College of the Holy Cross, Worcester, MA 01610, United States; Damiano, D.B., Department of Mathematics and Computer Science, College of the Holy Cross, Worcester, MA 01610, United States; Frederick, K.A., Department of Chemistry, Skidmore College, Saratoga Springs, NY 12866, United States",Chemometrics; Drugs; Forensics; PCA; Principal component analysis; Raman spectroscopy,"Chemometrics; Commercial instruments; Criminal investigation; Data sets; Drug concentration; Drugs; Forensics; Handhelds; He-Ne lasers; Illicit drug; Mean centering; PCA; Sample pretreatment; Savitzky-Golay; Spectral differences; Law enforcement; Light; Light sources; Mixtures; Raman scattering; Raman spectroscopy; Roads and streets; Spectrum analysis; Principal component analysis; benzocaine; lidocaine; procaine; street drug; algorithm; article; chemistry; classification; drug mixture; equipment design; methodology; principal component analysis; Raman spectrometry; Algorithms; Benzocaine; Complex Mixtures; Equipment Design; Lidocaine; Principal Component Analysis; Procaine; Spectrum Analysis, Raman; Street Drugs","Frederick, K. A.; Department of Chemistry, , Saratoga Springs, NY 12866, United States; email: kfrederl@skidmore.edu",Article,Final,NA,Scopus,2-s2.0-68349109492,,IFSMS 2010,Drugs,Drugs
Otieno-Alego V.,6602077451;,Some forensic applications of a combined micro-Raman and scanning electron microscopy system,2009,Journal of Raman Spectroscopy,40,8,NA,948,953,NA,25,10.1002/jrs.2206,https://www.scopus.com/inward/record.uri?eid=2-s2.0-69949147244&doi=10.1002%2fjrs.2206&partnerID=40&md5=7828a454719fdc38069a9ef6ac2c475a,"Forensic and Data Centres, Australian Federal Police, GPO Box 401, Canberra, ACT 2601, Australia","Otieno-Alego, V., Forensic and Data Centres, Australian Federal Police, GPO Box 401, Canberra, ACT 2601, Australia",Explosives; Forensic analysis; Paint; Raman spectroscopy; Raman-SEM/EDX; Structural chemical analyser; Trace evidence,NA,"Otieno-Alego, V.; Forensic and Data Centres, GPO Box 401, Canberra, ACT 2601, Australia; email: vincent.otieno-alego@afp.gov.au",Article,Final,NA,Scopus,2-s2.0-69949147244,,IFSMS 2010,Drugs,Drugs
"Roggo Y., Degardin K., Margot P.",55957667400;15727313600;7004580112;,Identification of pharmaceutical tablets by Raman spectroscopy and chemometrics,2010,Talanta,81,3,NA,988,995,NA,99,10.1016/j.talanta.2010.01.046,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949278144&doi=10.1016%2fj.talanta.2010.01.046&partnerID=40&md5=2478a03270e74283f278771ae3c58af9,"F. Hoffmann-La Roche Ltd., Basel, Switzerland; Institute of Forensic Science, School of Criminal Sciences, University of Lausanne, Switzerland","Roggo, Y., F. Hoffmann-La Roche Ltd., Basel, Switzerland; Degardin, K., F. Hoffmann-La Roche Ltd., Basel, Switzerland, Institute of Forensic Science, School of Criminal Sciences, University of Lausanne, Switzerland; Margot, P., Institute of Forensic Science, School of Criminal Sciences, University of Lausanne, Switzerland",Chemical identification; Chemometrics; Counterfeits; Pharmaceutical tablets; Raman spectroscopy; SVM,"Raman spectroscopy; Support vector machines; Active pharmaceutical ingredients; Chemical identification; Chemometrics; Counterfeits; Nonlinear classification; Pharmaceutical tablets; Spectral libraries; Support vector machine (SVMs); Quality control; benzodiazepine derivative; drug; placebo; tablet; algorithm; analysis; automation; calibration; chemical analysis; chemical model; computer program; limit of detection; medicinal chemistry; procedures; Raman spectrometry; reproducibility; tablet; Algorithms; Automation; Benzodiazepines; Calibration; Chemistry Techniques, Analytical; Chemistry, Pharmaceutical; Limit of Detection; Models, Chemical; Pharmaceutical Preparations; Placebos; Reproducibility of Results; Software; Spectrum Analysis, Raman; Tablets","Roggo, Y.; F. Hoffmann-La Roche Ltd., Basel, Switzerland; email: yves.roggo@roche.com",Article,Final,NA,Scopus,2-s2.0-77949278144,,IFSMS 2010,Drugs,Drugs
"Virtanen S., Antikainen O., Yliruusi J.",7102352076;6701489487;7005535562;,Determination of the crushing strength of intact tablets using Raman spectroscopy,2008,International Journal of Pharmaceutics,360,01-Feb,NA,40,46,NA,25,10.1016/j.ijpharm.2008.04.022,https://www.scopus.com/inward/record.uri?eid=2-s2.0-47049087518&doi=10.1016%2fj.ijpharm.2008.04.022&partnerID=40&md5=5fd2cd82af8c70a2cc104093553c84fa,"Division of Pharmaceutical Technology, University of Helsinki, P.O. Box 56, 00014 Helsinki, Finland","Virtanen, S., Division of Pharmaceutical Technology, University of Helsinki, P.O. Box 56, 00014 Helsinki, Finland; Antikainen, O., Division of Pharmaceutical Technology, University of Helsinki, P.O. Box 56, 00014 Helsinki, Finland; Yliruusi, J., Division of Pharmaceutical Technology, University of Helsinki, P.O. Box 56, 00014 Helsinki, Finland",Raman spectroscopy; Surface roughness; Tablet strength,"theophylline; article; crushing strength; partial least squares regression; priority journal; Raman spectrometry; scanning electron microscopy; tablet compression; tablet hardness; Bronchodilator Agents; Hardness; Hardness Tests; Lasers; Least-Squares Analysis; Microscopy, Electron, Scanning; Particle Size; Spectrum Analysis, Raman; Surface Properties; Tablets; Theophylline","Virtanen, S.; Division of Pharmaceutical Technology, P.O. Box 56, 00014 Helsinki, Finland; email: satu.virtanen@helsinki.fi",Article,Final,NA,Scopus,2-s2.0-47049087518,,IFSMS 2010,Drugs,Drugs
Andrasko J.,7004449107;,Some examples of applications of a microthermal desorption device in the forensic laboratory,2009,Journal of Forensic Sciences,54,5,NA,1055,1058,NA,10,10.1111/j.1556-4029.2009.01104.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-69649092055&doi=10.1111%2fj.1556-4029.2009.01104.x&partnerID=40&md5=75124eaf118ceee6c1b20c3df0b34b47,"SKL, National Laboratory of Forensic Science, LinkÃ§ping SE-581 94, Sweden","Andrasko, J., SKL, National Laboratory of Forensic Science, LinkÃ§ping SE-581 94, Sweden",Coffee; Forensic science; Fractionated thermal desorption; Gas chromatography-mass spectrometry; Inks; Lipsticks; Microthermal desorption; Propellants; Toners,cosmetic; ink; paint; article; coffee; desorption; forensic science; gas chromatography; laboratory; mass spectrometry; priority journal; solid phase microextraction; stain,"Andrasko, J.; SKL, , LinkÃ§ping SE-581 94, Sweden; email: chemistry@skl.police.se",Article,Final,NA,Scopus,2-s2.0-69649092055,,IFSMS 2010,Drugs,Drugs
"Beam K.N., Brettell T.A.",,Forensic applications of headspace single-drop microextraction,2008,American Academy of Forensic Sciences Annual Meeting,,,,,,,,,,,,,,,,,,,,,IFSMS 2010,Drugs,Drugs
"Baliyan P.K., Singh R.P., Arora S.",26429213500;55496952000;55418119500;,"Simultaneous estimation of residual solvents (ethanol, acetone, dichloromethane and ethyl acetate) in dosage form by GC-HS-FID",2009,Asian Journal of Chemistry,21,8,NA,5851,5857,NA,1,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-69749120977&partnerID=40&md5=af851d7bdc2be5db1526a955a2f81656,"Analytical Division, Arbro Pharmaceuticals Ltd., 4/9, Kirti Nagar Industrial Area, Delhi-110 015, India; Department of Chemistry, D.A.V. College, Muzaffarnagar-251 001, India","Baliyan, P.K., Analytical Division, Arbro Pharmaceuticals Ltd., 4/9, Kirti Nagar Industrial Area, Delhi-110 015, India; Singh, R.P., Analytical Division, Arbro Pharmaceuticals Ltd., 4/9, Kirti Nagar Industrial Area, Delhi-110 015, India, Department of Chemistry, D.A.V. College, Muzaffarnagar-251 001, India; Arora, S., Analytical Division, Arbro Pharmaceuticals Ltd., 4/9, Kirti Nagar Industrial Area, Delhi-110 015, India",Acetone; Dichloromethane; Ethanol; Ethyl acetate; GC-HS-FID,NA,"Baliyan, P. K.; Analytical Division, 4/9, Kirti Nagar Industrial Area, Delhi-110 015, India; email: praveenbaliyanraj@yahoo.co.in",Article,Final,NA,Scopus,2-s2.0-69749120977,,IFSMS 2010,Drugs,Drugs
"Kang X.-J., Chen L.-Q., Zhang Y.-Y., Liu Y.-W., Gu Z.-Z.",7102354773;49060974000;57196207599;56732545100;7401760400;,Performance of electrospun nanofibers for SPE of drugs from aqueous solutions,2008,Journal of Separation Science,31,18,NA,3272,3278,NA,52,10.1002/jssc.200800285,https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149165119&doi=10.1002%2fjssc.200800285&partnerID=40&md5=7382ba88b472b75c2a00a63a5b78e4b1,"Key Laboratory of Child Development and Learning Science, Ministry of Education, Southeast University, Nanjing 210096, China; State Key Laboratory of Molecular and Biomolecular Electronics, Southeast University, Nanjing 210096, China; Lab of Environment and Biosafety, Research Institute of Southeast University in Suzhou, Suzhou, China","Kang, X.-J., Key Laboratory of Child Development and Learning Science, Ministry of Education, Southeast University, Nanjing 210096, China, Lab of Environment and Biosafety, Research Institute of Southeast University in Suzhou, Suzhou, China; Chen, L.-Q., Key Laboratory of Child Development and Learning Science, Ministry of Education, Southeast University, Nanjing 210096, China; Zhang, Y.-Y., State Key Laboratory of Molecular and Biomolecular Electronics, Southeast University, Nanjing 210096, China; Liu, Y.-W., State Key Laboratory of Molecular and Biomolecular Electronics, Southeast University, Nanjing 210096, China; Gu, Z.-Z., State Key Laboratory of Molecular and Biomolecular Electronics, Southeast University, Nanjing 210096, China, Lab of Environment and Biosafety, Research Institute of Southeast University in Suzhou, Suzhou, China",Electrospinning; Nanofiber; Plasma; Pretreatment; SPE,Electrospinning; Methanol; Nanofibers; Plasmas; Polystyrenes; Solar radiation; Analytes; Aqueous solutions; Electrospun nanofibers; Experimental optimizations; Green chemistries; High sensitivities; High throughputs; Human plasmas; Low costs; N octanols; Non-polar drugs; Novel extractions; Pretreatment; Solid-phase; SPE; UV detectors; Verapamil; Voriconazole; Water partitions; Water samples; Extraction; aciclovir; chlordiazepoxide; cinchonine; codeine; colchicine; desloratadine; dextromethorphan; estazolam; lansoprazole; lidocaine; metformin; methanol; morphine; nanofiber; nifedipine; nimustine; norphenazone; quinine; tetrahydropalmatine; theophylline; verapamil; voriconazole; drug; nanomaterial; polystyrene derivative; water; analytic method; aqueous solution; article; calculation; controlled study; drug isolation; high performance liquid chromatography; human; pH; plasma; priority journal; solid; solid phase extraction; ultraviolet radiation; chemistry; evaluation; green chemistry technology; instrumentation; isolation and purification; methodology; reproducibility; sensitivity and specificity; solution and solubility; Green Chemistry Technology; Humans; Nanostructures; Pharmaceutical Preparations; Pharmaceutical Solutions; Polystyrenes; Reproducibility of Results; Sensitivity and Specificity; Solid Phase Extraction; Solutions; Water,"Kang, X.-J.; Key Laboratory of Child Development and Learning Science, , Nanjing 210096, China; email: xjkang64@163.com",Article,Final,NA,Scopus,2-s2.0-58149165119,,IFSMS 2010,Drugs,Drugs
