Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Tishmack P.A., Bugay D.E., Byrn S.R.",56630340100;6602645434;7005327185;,Solid-state nuclear magnetic resonance spectroscopy - Pharmaceutical applications,2003,Journal of Pharmaceutical Sciences,92,3,NA,441,474,NA,168,10.1002/jps.10307,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037369922&doi=10.1002%2fjps.10307&partnerID=40&md5=e5d7f608573516477019b6351c3bae78,"SSCI, Inc., 3065 Kent Avenue, West Lafayette, IN 47906, United States; Department of Industrial Pharmacy, Purdue University, West Lafayette, IN 47906, United States","Tishmack, P.A., SSCI, Inc., 3065 Kent Avenue, West Lafayette, IN 47906, United States; Bugay, D.E., SSCI, Inc., 3065 Kent Avenue, West Lafayette, IN 47906, United States; Byrn, S.R., SSCI, Inc., 3065 Kent Avenue, West Lafayette, IN 47906, United States, Department of Industrial Pharmacy, Purdue University, West Lafayette, IN 47906, United States",Pharmaceutical analysis; Solid-state NMR,diflunisal; enalapril maleate; flurbiprofen; ibuprofen; indometacin; mefenamic acid; mevinolin; piroxicam; simvastatin; sulindac; drug conformation; drug structure; macromolecule; nuclear magnetic resonance spectroscopy; pharmaceutics; short survey; solid state; technique,"Bugay, D.E.; SSCI, 3065 Kent Avenue, West Lafayette, IN 47906, United States; email: dbugay@ssci-inc.com",Short Survey,Final,NA,Scopus,2-s2.0-0037369922,,IFSMS 2004,Drugs,Drugs
Wesley J.F.,NA,"Osmolality - A novel and sensitive tool for detection of tampering of beverages adulterated with ethanol, Î³-butyrolactone, and 1,4-butanediol, and for detection of dilutiontampered Demerol syringes",2003,Microgram J.,1,1--2,NA,8,17,NA,6,NA,NA,NA,"Wesley, J.F.",NA,NA,NA,NA,Final,NA,Scopus,2-s2.0-20544472844,,IFSMS 2004,Drugs,Drugs
"Liu Bz., Chang Y.",,Solid-phase microextraction and its application in the analysis of drugs of abuse,2002,Zhongguo Yaowu Yilaixing Zazhi,11,4,,313,,,,,,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Vas G., Vékey K.",6603928204;7005060014;,Solid-phase microextraction: A powerful sample preparation tool prior to mass spectrometric analysis,2004,Journal of Mass Spectrometry,39,3,,233,254,,428,10.1002/jms.606,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642357692&doi=10.1002%2fjms.606&partnerID=40&md5=40f21c864647456a365f61f3a8376c2a,"Dept. of Biomed. Mass Spectrometry, University of Antwerp, Universiteitsplein 1, B-2610 Wilrijk, Belgium; Chemical Research Center for Chem., Hungarian Academy of Sciences, Pustaszeri u. 59-67, H-1067 Budapest, Hungary","Vas, G., Dept. of Biomed. Mass Spectrometry, University of Antwerp, Universiteitsplein 1, B-2610 Wilrijk, Belgium; Vékey, K., Chemical Research Center for Chem., Hungarian Academy of Sciences, Pustaszeri u. 59-67, H-1067 Budapest, Hungary",Capillary electrophoresis/mass spectrometry; Environmental chemisty; Food analysis; Forensic analysis; Gas chromatography; Gas chromatography/mass spectrometry; Headspace; High-performance liquid chromatography; High-performance liquid chromatography/mass spectrometry; Pharmaceuticals; Pharmakokinetics; Solid-phase microextraction; Solid-phase microextraction/matrix-assisted laser desorption/ionization mass spectrometry; Wine,Costs; Electrophoresis; Environmental impact; Extraction; Fibers; Fused silica; Gas chromatography; Liquid chromatography; Capillary electrophoresis; Solid-Phase Microextraction (SPME); Mass spectrometry; amphetamine; daidzein; dimeticone; divinylbenzene; genistein; halothane; isoflurane; macrogol; methamphetamine; nitrous oxide; polyacrylic acid; silicon dioxide; solvent; analytic method; breath analysis; capillary electrophoresis; chemical analysis; chemistry; concentration (parameters); cost effectiveness analysis; derivatization; device; diagnostic accuracy; drug analysis; drug blood level; environment; extraction; food analysis; gas chromatography; hair analysis; high performance liquid chromatography; human; liquid liquid extraction; mass spectrometry; matrix assisted laser desorption ionization time of flight mass spectrometry; nonhuman; priority journal; reliability; retrospective study; review; sample; sensitivity and specificity; solid phase microextraction; Animals; Breath Tests; Environmental Health; Food Analysis; Hair; Humans; Mass Spectrometry; Specimen Handling,"Vas, G.; Dept. of Biomed. Mass Spectrometry, Universiteitsplein 1, B-2610 Wilrijk, Belgium; email: gyvas70@hotmail.com",Review,Final,,Scopus,2-s2.0-1642357692,,IFSMS 2004,Drugs,Drugs
"Azoury M., Zelkowicz A., Goren Z., Almog J.",,Evaluation of ninhydrin analogues and other electron-deficient compounds as spray reagents for drugs on thin layer chromatograms.,2003,Microgram Journal,1,1--2,,23,,,,,https://catbull.com/alamut/Bibliothek/10.1.1.112.2437.pdf#page=23,"Division of Identification and Forensic Sciences, Analytical Chemistry Laboratory, Israel Police National Headquarters, Jerusalem 91906, Israel; Casali Institute of Applied Chemistry, The Hebrew University of Jerusalem, Israel","Azoury M., Division of Identification and Forensic Sciences, Analytical Chemistry Laboratory, Israel Police National Headquarters, Jerusalem 91906, Israel; Zelkowicz A., Division of Identification and Forensic Sciences, Analytical Chemistry Laboratory, Israel Police National Headquarters, Jerusalem 91906, Israel; Goren Z., Division of Identification and Forensic Sciences, Analytical Chemistry Laboratory, Israel Police National Headquarters, Jerusalem 91906, Israel; Almog J., Casali Institute of Applied Chemistry, The Hebrew University of Jerusalem, Israel",Thin Layer Chromatography; TLC; Spray Reagents; Ninhydrin; Illicit Drugs,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Spangenberg B., Ahrens B., Klein K.-F.",36922774500;7006206124;7201988498;,TLC-analysis in forensic sciences using a diode-array detector,2001,Chromatographia,53,SPEC. ISS,,S438,S441,,20,10.1007/bf02490372,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034931708&doi=10.1007%2fbf02490372&partnerID=40&md5=594e6b8d244952d93088a8f094bd8bd2,"University of Applied Sciences Offenburg, Badstrasse 24, 77652 Offenburg, Germany; Institute of Legal Medicine, Friedrich-Schiller-University, Förstengraben 23, 07743 Jena, Germany; University of Applied Sciences Giessen-Friedberg, Wilhelm-Leuschner-Strasse 13, 61169 Friedberg, Germany","Spangenberg, B., University of Applied Sciences Offenburg, Badstrasse 24, 77652 Offenburg, Germany; Ahrens, B., Institute of Legal Medicine, Friedrich-Schiller-University, Förstengraben 23, 07743 Jena, Germany; Klein, K.-F., University of Applied Sciences Giessen-Friedberg, Wilhelm-Leuschner-Strasse 13, 61169 Friedberg, Germany",Diode-array detection; Forensic sciences; Thin-layer chromatography,algorithm; conference paper; forensic medicine; high performance liquid chromatography; image quality; optical resolution; priority journal; thin layer chromatography,"Spangenberg, B.; Univ. of Applied Sciences Offenburg, Badstrasse 24, 77652 Offenburg, Germany",Conference Paper,Final,,Scopus,2-s2.0-0034931708,,IFSMS 2004,Drugs,Drugs
"Spangenberg B., Ahrens B., Klein K.-F.",,Diode-array HPTLC in forensic sciences,2001,"GTFCh Symposium: Toxikologische Aspekte der Sterbehilfe - Neue Drogen: Chemische, Analytische und Toxikologische Aspekte, Beitraege zum Symposium der Gesellschaft fuer Toxikologische und Forensische Chemie, 12th, Mosbach, Germany",,Apr 26-28,,356,361,,,,,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
Muratsu S.,6505844908;,"An application of synchrotron radiation to the analysis of forensic samples, mainly drugs of abuse",2003,Bunseki Kagaku,52,11,,1061,1062,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0348216643&partnerID=40&md5=e75381f7b972c0af10a836be14d047c8,"Forensic Science Laboratory, Hyogo Pref. Police Headquarters, 5-4-1, Shimoyamate-dori, Chuo-ku, Kobe-shi, Hyogo 650-8510, Japan","Muratsu, S., Forensic Science Laboratory, Hyogo Pref. Police Headquarters, 5-4-1, Shimoyamate-dori, Chuo-ku, Kobe-shi, Hyogo 650-8510, Japan",Drugs of abuse; Forensic science; Impurity profiling; Phase-contrast X-ray imaging; Synchrotron radiation; Total reflection; X-ray fluorescence analysis,"3,4 methylenedioxymethamphetamine; diamorphine; trace element; analytic method; article; drug determination; substance abuse; synchrotron radiation; X ray fluorescence","Muratsu, S.; Forensic Science Laboratory, 5-4-1, Shimoyamate-dori, Chuo-ku, Kobe-shi, Hyogo 650-8510, Japan",Article,Final,,Scopus,2-s2.0-0348216643,,IFSMS 2004,Drugs,Drugs
Rendle D.F.,,Use of X-rays in the United Kingdom Forensic Science Service,2003,Advances in X-ray Analysis,46,,,17,,,,,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.296.3571&rep=rep1&type=pdf,"Forensic Science Service, London Laboratory, 109 Lambeth Road, LONDON SE1 7LP, United Kingdom","Rendle D.F., Forensic Science Service, London Laboratory, 109 Lambeth Road, LONDON SE1 7LP, United Kingdom",,,,,,,,,,IFSMS 2004,Drugs,Drugs
Allen W.C.,,Method of analyzing the constituents of air extracted from the interior of a piece of baggage,2004,U.S. Pat. Appl. Publ.,,,,17,,,1,,,,"Allen, W.C., Colorado Springs, CO, United States ",,,,,Final,,Scopus,2-s2.0-84882305814,,IFSMS 2004,Drugs,Drugs
"Bannister W.W., Chen C.-C., Curby W.A., Chen E.B., Damour P.L., Morales A.",,Thermal analysis for detection and identification of explosives and other controlled substances,2002,PatentStorm,,,,,,,2,,,,"Bannister, W.W.; Chen, C.-C.; Curby, W.A.; Chen, E.B.; Damour, P.L.; Morales, A.",,,,,Final,,Scopus,2-s2.0-78649318213,,IFSMS 2004,Drugs,Drugs
"Barzilov A.P., Womble P.C., Vourvopoulos G.",8967527600;6603764330;6603577535;,NELIS-a Neutron Inspection System for Detection of Illicit Drugs,2003,AIP Conference Proceedings,680,NA,NA,939,942,NA,12,10.1063/1.1619863,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84936872378&doi=10.1063%2f1.1619863&partnerID=40&md5=2df1f2aff29921652d41319cdf1eb5b6,"Applied Physics Institute, Western Kentucky University, 1 Big Red Way, Bowling Green, KY  42101, United States","Barzilov, A.P., Applied Physics Institute, Western Kentucky University, 1 Big Red Way, Bowling Green, KY  42101, United States; Womble, P.C., Applied Physics Institute, Western Kentucky University, 1 Big Red Way, Bowling Green, KY  42101, United States; Vourvopoulos, G., Applied Physics Institute, Western Kentucky University, 1 Big Red Way, Bowling Green, KY  42101, United States",NA,Chemical analysis; Chemical elements; Industrial research; Inspection; Inspection equipment; Neutron sources; Neutrons; Nuclear reactions; Pallets; D-T neutron generators; Elemental compositions; Inspection system; Non destructive; Ports of entries; Thermal neutron analysis; Thermal neutrons; X ray imaging system; Gamma rays,NA,Conference Paper,Final,NA,Scopus,2-s2.0-84936872378,,IFSMS 2004,Drugs,Drugs
"Brestel M., Gaft M., Sharon U.",NA,Controlled substance detection and identification system,2006,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Brestel, M.; Gaft, M.; Sharon, U.",NA,NA,NA,NA,Final,NA,Scopus,2-s2.0-42149104195,,IFSMS 2004,Drugs,Drugs
"Buryakov I.A., Kolomiets Yu.N.",55951080900;6602607779;,Rapid Determination of Explosives and Narcotics Using a Multicapillary-Column Gas Chromatograph and an Ion-Mobility Spectrometer,2003,Journal of Analytical Chemistry,58,10,NA,944,950,NA,18,10.1023/A:1026127700471,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346496465&doi=10.1023%2fA%3a1026127700471&partnerID=40&md5=f2b2e377fce2ceee848a6080021fa014,"Des. Technol. Inst. Instrum. M., Siberian Division, Russian Academy of Sciences, Pr. Akademika Koptyuga 3, korp. 6, Novosibirsk, 630090, Russian Federation","Buryakov, I.A., Des. Technol. Inst. Instrum. M., Siberian Division, Russian Academy of Sciences, Pr. Akademika Koptyuga 3, korp. 6, Novosibirsk, 630090, Russian Federation; Kolomiets, Yu.N., Des. Technol. Inst. Instrum. M., Siberian Division, Russian Academy of Sciences, Pr. Akademika Koptyuga 3, korp. 6, Novosibirsk, 630090, Russian Federation",NA,"2,4 dinitrotoluene; cocaine; diamorphine; explosive; narcotic agent; pentaerythrityl tetranitrate; trinitrotoluene; analytical equipment; article; column chromatography; gas chromatography; ion mobility spectrometry; mathematical computing; separation technique; spectrometer","Buryakov, I.A.; Des. Technol. Inst. Instrum. M., Pr. Akademika Koptyuga 3, korp. 6, Novosibirsk, 630090, Russian Federation",Article,Final,NA,Scopus,2-s2.0-0346496465,,IFSMS 2004,Drugs,Drugs
Buryakov I.A.,55951080900;,"Express analysis of explosives, chemical warfare agents and drugs with multicapillary column gas chromatography and ion mobility increment spectrometry",2004,Journal of Chromatography B: Analytical Technologies in the Biomedical and Life Sciences,800,1--2,NA,75,82,NA,60,10.1016/j.jchromb.2003.10.064,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346786417&doi=10.1016%2fj.jchromb.2003.10.064&partnerID=40&md5=94de8e71bac6782024e6259bc9e6e25b,"Des. Technol. Inst. Instrum. Eng. G., Siberian Branch of RAS, Pr. Akademika Koptyuga, 3, block, 6, 630090, Novosibirsk, Russian Federation","Buryakov, I.A., Des. Technol. Inst. Instrum. Eng. G., Siberian Branch of RAS, Pr. Akademika Koptyuga, 3, block, 6, 630090, Novosibirsk, Russian Federation",Chemical warfare agents; Cocaine; Crack; Explosives; Heroin; Ion mobility increment spectrometry,"Benzene; Capillarity; Chemical warfare; Column chromatography; Gas chromatography; Ion sources; Spectrometry; Ion mobility increment spectrometers (IMIS); Explosives; 2,4 dinitrotoluene; chemical warfare agent; chloride; cocaine; diamorphine; explosive; lewisite; mustard gas derivative; pentaerythrityl tetranitrate; sarin; trinitrotoluene; analysis; chemical warfare; column chromatography; conference paper; gas chromatography; ion mobility spectrometry; mathematical analysis; priority journal; time; velocity","Buryakov, I.A.; Des. Technol. Inst. Instrum. Eng. G., Pr. Akademika Koptyuga, 3, block, 6, 630090, Novosibirsk, Russian Federation; email: buryakov@uiggm.nsc.ru",Conference Paper,Final,NA,Scopus,2-s2.0-0346786417,,IFSMS 2004,Drugs,Drugs
Cottingham K.,NA,Ion mobility spectrometry rediscovered,2003,Anal. Chem.,75,19,NA,435A,439A,NA,58,NA,https://pubs.acs.org/doi/pdf/10.1021/ac031304h,NA,"Cottingham, K.",NA,NA,NA,NA,Final,NA,Scopus,2-s2.0-7644239317,,IFSMS 2004,Drugs,Drugs
"Halamek J., Makower A., Skladal P., Scheller F.W.",6602578694;7004353483;7004102228;7102592202;,Highly sensitive detection of cocaine using a piezoelectric immunosensor,2002,Biosensors and Bioelectronics,17,11--12,NA,1045,1050,NA,46,10.1016/S0956-5663(02)00098-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036883709&doi=10.1016%2fS0956-5663%2802%2900098-2&partnerID=40&md5=aa3490d9b420de0ca3586ac2c17beb1f,"Department of Analytical Biochemistry, Institute of Molecular Physiology and Biochemistry, University of Potsdam, Karl-Liebknecht-Street 24-25, 14476 Golm, Germany; Department of Biochemistry, Masaryk University, KotlÃ¡rskÃ¡ 2, CZ-61137 Brno, Czech Republic","Halamek, J., Department of Analytical Biochemistry, Institute of Molecular Physiology and Biochemistry, University of Potsdam, Karl-Liebknecht-Street 24-25, 14476 Golm, Germany; Makower, A., Department of Analytical Biochemistry, Institute of Molecular Physiology and Biochemistry, University of Potsdam, Karl-Liebknecht-Street 24-25, 14476 Golm, Germany; Skladal, P., Department of Biochemistry, Masaryk University, Kotlarska 2, CZ-61137 Brno, Czech Republic; Scheller, F.W., Department of Analytical Biochemistry, Institute of Molecular Physiology and Biochemistry, University of Potsdam, Karl-Liebknecht-Street 24-25, 14476 Golm, Germany",BZE-DADOO; Detection limit; TNTU,"Antigens; Aromatic hydrocarbons; Bioassay; Electrochemical electrodes; Gold; Immunosensors; Monoclonal antibodies; Piezoelectric devices; Sensitivity analysis; Immunoassay; Drug products; 11 mercaptomonoundecanoic acid; 2 (5 norbornen 2,3 dicarboximide) 1,1,3,3 tetramethyluronium tetrafluoroborate; antigen; benzoylecgonine 1,8 diamino 3,4 dioxaoctane; cocaine derivative; decanoic acid derivative; gold; immunoglobulin F(ab) fragment; immunoglobulin G antibody; monoclonal antibody; norbornene derivative; polyclonal antibody; unclassified drug; cocaine; analytic method; article; calibration; chemical interaction; electrode; immobilization; immunoassay; immunosensor; piezoelectricity; synthesis; comparative study; crystallization; electrochemistry; enzyme immunoassay; equipment design; evaluation; genetic procedures; instrumentation; methodology; quality control; sensitivity and specificity; validation study; Ovis aries; Antibodies, Monoclonal; Biosensing Techniques; Calibration; Cocaine; Crystallization; Electrochemistry; Equipment Design; Immunoenzyme Techniques; Quality Control; Sensitivity and Specificity","HalÃ¡mek, J.; Dept. of Analytical Biochemistry, Karl-Liebknecht-Street 24-25, 14476 Golm, Germany",Article,Final,NA,Scopus,2-s2.0-0036883709,,IFSMS 2004,Drugs,Drugs
Hallowell S.F.,6602130367;,Screening people for illicit substances: A survey of current portal technology,2001,Talanta,54,3,NA,447,458,NA,117,10.1016/S0039-9140(00)00543-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035837585&doi=10.1016%2fS0039-9140%2800%2900543-9&partnerID=40&md5=e35f08d3238d33882686c19e23806910,"Aviation Security RandD, William J. Hughes Technical Center, Atlantic City, NJ 08405, United States","Hallowell, S.F., Aviation Security RandD, William J. Hughes Technical Center, Atlantic City, NJ 08405, United States",Drugs; Explosives; Screening; Terrorism,Drug dosage; Explosives; Guns (armament); Portals; Illicit substances; Behavioral research; explosive; illicit drug; article; radiation scattering; safety; screening; technology; weapon,"Hallowell, S.F.; ASRD, , Atlantic City, NJ 08405, United States",Article,Final,NA,Scopus,2-s2.0-0035837585,,IFSMS 2004,Drugs,Drugs
Harris C.M.,7403875364;,GC to go,2002,Analytical Chemistry,74,21,NA,585A,589A,NA,10,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036826908&partnerID=40&md5=762c36ff5ab017ab05fc4ca173a70f70,NA,"Harris, C.M.",NA,article; economics; electronics; instrumentation; mass fragmentography; Gas Chromatography-Mass Spectrometry; Miniaturization,NA,Article,Final,NA,Scopus,2-s2.0-0036826908,,IFSMS 2004,Drugs,Drugs
Harris C.M.,NA,Raman on the run,2003,Anal. Chem,75,3,NA,75A,78A,NA,10,NA,NA,NA,"Harris, C.M.",NA,NA,NA,NA,Final,NA,Scopus,2-s2.0-16644395272,,IFSMS 2004,Drugs,Drugs
"Kiraly B., Sanami T., Doczi R., Csikai J.",8901847000;6701325204;6603074719;8901847300;,Detection of explosives and illicit drugs using neutrons,2004,"Nuclear Instruments and Methods in Physics Research, Section B: Beam Interactions with Materials and Atoms",213,NA,NA,452,456,NA,10,10.1016/S0168-583X(03)01588-X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242494057&doi=10.1016%2fS0168-583X%2803%2901588-X&partnerID=40&md5=7404df6a1f6f778ac11a557cbe0f33e8,"Institute of Experimental Physics, University of Debrecen, Pf. 105, 4010 Debrecen-10, Hungary; Radiation Science Center, High Ener. Accel. Organization (KEK), Tsukuba, Ibaraki 305-0801, Japan; Institute of Nuclear Research, Hungarian Academy of Sciences, Pf. 51, 4001 Debrecen, Hungary","Kiraly, B., Institute of Experimental Physics, University of Debrecen, Pf. 105, 4010 Debrecen-10, Hungary; Sanami, T., Radiation Science Center, High Ener. Accel. Organization (KEK), Tsukuba, Ibaraki 305-0801, Japan; Doczi, R., Institute of Experimental Physics, University of Debrecen, Pf. 105, 4010 Debrecen-10, Hungary; Csikai, J., Institute of Experimental Physics, University of Debrecen, Pf. 105, 4010 Debrecen-10, Hungary, Institute of Nuclear Research, Hungarian Academy of Sciences, Pf. 51, 4001 Debrecen, Hungary",Neutron absorption; Neutron dosimetry; Neutron moderation and diffusion,Backscattering; Composition; Diffusion; Dosimetry; Graphite; Neutron absorption; Neutron activation analysis; Soils; Epithermal neutrons; Explosives,"KirÃ¡ly, B.; Institute of Experimental Physics, Pf. 105, 4010 Debrecen-10, Hungary; email: kiralyb@tigris.klte.hu",Conference Paper,Final,NA,Scopus,2-s2.0-0242494057,,IFSMS 2004,Drugs,Drugs
"Kuo C., Nagarajan R., Bannister W.W., Loder R.A., Furry J.W., Chen C.-C.",,Detection of concealed explosives and drugs by thermal analysis and thermal profiles of samples with microsensors,2004,PCT Int. Appl. WO 2004027386,,,,,,,,,,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
Litman MA.,,Rapid-acting drug analysis system,2002,"U.S. Pat. Appl. Publ. US 2003 224,474",,,,,,,,,,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Nguyen D.H., Berry S., Prot J., Geblewicz J.P., Couture G., Huynh P.",,"Chemiluminescent detection of explosives, narcotics, and other chemical substances.",2004,U.S. Pat. Appl. Publ. US 20040053421,,,,,,,,,https://patentimages.storage.googleapis.com/66/ae/bf/4d3f7f0c7d66da/US6984524.pdf,"Ottawa, Canada; Toronto, Canada","Nguyen D.H., Ottawa, Canada; Berry S., Ottawa, Canada; Prot J., Toronto, Canada; Geblewicz J.P., Ottawa, Canada; Couture G., Ottawa, Canada; Huynh P. Ottawa, Canada",,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Ochoa M.L., Harrington P.B.",7004916832;35577407600;,Detection of Methamphetamine in the Presence of Nicotine Using In Situ Chemical Derivatization and Ion Mobility Spectrometry,2004,Analytical Chemistry,76,4,,985,991,,49,10.1021/ac035123r,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1242316213&doi=10.1021%2fac035123r&partnerID=40&md5=ecd4bbb56ec9c7b9adecc9b5a0631821,"Ctr. for Intelligent Chem. Instrum., Dept. of Chemistry and Biochemistry, Ohio University, Athens, OH 45701-2979, United States","Ochoa, M.L., Ctr. for Intelligent Chem. Instrum., Dept. of Chemistry and Biochemistry, Ohio University, Athens, OH 45701-2979, United States; Harrington, P.B., Ctr. for Intelligent Chem. Instrum., Dept. of Chemistry and Biochemistry, Ohio University, Athens, OH 45701-2979, United States",,Derivatives; Least squares approximations; Mathematical models; Smoke; Spectrometry; Ion mobility spectrometry; Amines; carbamic acid derivative; cigarette smoke; formic acid derivative; methamphetamine; nicotine; propyl chloroformate; reagent; unclassified drug; accuracy; article; chemical analysis; crime; derivatization; feasibility study; forensic identification; ion mobility spectrometry; offender; reproducibility; sensitivity and specificity; spectrometer; Forensic Medicine; Methamphetamine; Nicotine; Spectrum Analysis,"Harrington, P.B.; Ctr. for Intelligent Chem. Instrum., , Athens, OH 45701-2979, United States; email: peter.harrington@ohio.edu",Article,Final,,Scopus,2-s2.0-1242316213,,IFSMS 2004,Drugs,Drugs
Smith W.D.,,SAW chip sniffs out cocaine,2003,Analytical Chemistry,75,23,,492A,,,,,https://pubs.acs.org/doi/pdf/10.1021/ac031419l,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Stojanovic M.N., Landry D.W.",7004959146;26643078900;,Aptamer-based colorimetric probe for cocaine,2002,Journal of the American Chemical Society,124,33,,9678,9679,,301,10.1021/ja0259483,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037151612&doi=10.1021%2fja0259483&partnerID=40&md5=190019fe3edb781ec85b55d76e69bf33,"Division of Clinical Pharmacology and Experimental Therapeutics, Department of Medicine, Columbia University, 630 West 168th Street, Box 84, New York, NY 10032, United States","Stojanovic, M.N., Division of Clinical Pharmacology and Experimental Therapeutics, Department of Medicine, Columbia University, 630 West 168th Street, Box 84, New York, NY 10032, United States; Landry, D.W., Division of Clinical Pharmacology and Experimental Therapeutics, Department of Medicine, Columbia University, 630 West 168th Street, Box 84, New York, NY 10032, United States",,aptamer; cocaine; article; binding affinity; biosensor; chemical binding; chemical structure; colorimetry; complex formation; dissociation constant; Base Sequence; Carbocyanines; Cocaine; Colorimetry; Coloring Agents; Molecular Sequence Data; Oligonucleotides; Spectrophotometry,"Stojanovic, M.N.; Division of Clinical Pharmacology, 630 West 168th Street, New York, NY 10032, United States; email: mns18@columbia.edu",Article,Final,,Scopus,2-s2.0-0037151612,,IFSMS 2004,Drugs,Drugs
"Stubbs D.D., Lee S.H., Hunt W.D.",,Cocaine detection using surface acoustic wave immunoassay sensors,2002,"Proceedings of the IEEE International Frequency Control Symposium & PDA Exhibition, New Orleans, LA, United States",,May 29-31,,289,298,,,,https://ieeexplore.ieee.org/abstract/document/1075894,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Stubbs D.D., Lee S.-H., Hunt W.D.",7006977547;57209542248;7201736614;,Investigation of Cocaine Plumes Using Surface Acoustic Wave Immunoassay Sensors,2003,Analytical Chemistry,75,22,,6231,6235,,30,10.1021/ac034364w,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242485274&doi=10.1021%2fac034364w&partnerID=40&md5=4b64504655fa104025586e68eb875195,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, GA 30296, United States; Sch. of Elec. and Comp. Engineering, Georgia Institute of Technology, Atlanta, GA, United States","Stubbs, D.D., School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, GA 30296, United States; Lee, S.-H., Sch. of Elec. and Comp. Engineering, Georgia Institute of Technology, Atlanta, GA, United States; Hunt, W.D., Sch. of Elec. and Comp. Engineering, Georgia Institute of Technology, Atlanta, GA, United States",,Acoustic surface wave devices; Acoustic transducers; Bioassay; Chemical sensors; Quartz; Molecular recognition; Drug products; antibody; benzoylecgonine; cocaine; protein A; silicon dioxide; acoustics; article; electrode; gas; immunoassay; laboratory; material coating; molecular recognition; plume; sensor; surface property; temperature; transducer; vapor; Acoustics; Antibodies; Biosensing Techniques; Cocaine; Electrodes; Gases; Hydrogel; Immunoassay; Quartz; Staphylococcal Protein A; Vibration; Volatilization,"Stubbs, D.D.; School of Chemistry and Biochemistry, , Atlanta, GA 30296, United States; email: Desmond.Stubbs@chemistry.gatech.edu",Article,Final,,Scopus,2-s2.0-0242485274,,IFSMS 2004,Drugs,Drugs
Varshney K.M.,7005608152;,HPTLC study of the stability of heroin in methanol,2002,Journal of Planar Chromatography - Modern TLC,15,1,NA,46,49,NA,5,10.1556/JPC.15.2002.1.9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036101786&doi=10.1556%2fJPC.15.2002.1.9&partnerID=40&md5=1a650f731537c8470dff00cc76cf5736,"Central Forensic Science Laboratory, Bureau of Police Res./Development, Hyderabad-500013 Andhra Pradesh, India","Varshney, K.M., Central Forensic Science Laboratory, Bureau of Police Res./Development, Hyderabad-500013 Andhra Pradesh, India",Degradation; HPTLC; Stability; Standard heroin,Decomposition; Degradation; Methanol; Room temperature; Thin layer chromatography; diamorphine; methanol; article; controlled study; drug decomposition; drug degradation; drug determination; drug impurity; drug stability; drug synthesis; forensic science; high performance thin layer chromatography; reliability; room temperature; standard,"Varshney, K.M.; Central Forensic Science Laboratory, , Hyderabad-500013 Andhra Pradesh, India",Article,Final,NA,Scopus,2-s2.0-0036101786,,IFSMS 2004,Drugs,Drugs
