Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Dent B.R., Vannoort R.W.",,GC-MS Analysis of drugs with deuterated internal standards - The New Zealand perspective,1992,Forensic Toxicol Proc Int Meet Assoc Forensic Toxicol 26th,,,,57,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Terada M., Shinozuka T., Yasuda M., Yanagida J., Wakasugi C.",,Simultaneous determination of acidic and neutral drugs by wide-bore column gas chromatography with nitrogen-phosphorus detection,1992,Hochudoku,10,,,142,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
Lurie I.S.,NA,Reversed-phase high-performance liquid chromatography analysis of drugs of forensic interest,1995,Analysis of Addictive and Misused Drugs,NA,NA,NA,51,132,NA,5,NA,NA,NA,"Lurie, I.S.",NA,NA,NA,NA,Final,NA,Scopus,2-s2.0-2742587667,,IFSMS 1995,Drugs,Drugs
Binder S.R.,,High-Performance Liquid Chromatography Using Unmodified Silica with Polar Solvents,1995,Anal. Addict. Misused Drup,,,,133,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Sato K., Kumazawa T., Katsumata Y.",56405787400;7202819297;7103152978;,On-line high-performance liquid chromatography-fast atom bombardment mass spectrometry in forensic analysis,1994,Journal of Chromatography A,674,1--2,NA,127,145,NA,15,10.1016/0021-9673(94)85221-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027965318&doi=10.1016%2f0021-9673%2894%2985221-9&partnerID=40&md5=b024ac868127ae1486e7a75f1ee3574b,"Department of Legal Medicine, Showa University School of Medicine, 1-5-8 Hatanodai, Shinagawa-ku, Tokyo, 142, Japan; Department of Legal Medicine, Nagoya University School of Medicine, 65 Tsurumai-cho, Showa-ku, Nagoya, 466, Japan","Sato, K., Department of Legal Medicine, Showa University School of Medicine, 1-5-8 Hatanodai, Shinagawa-ku, Tokyo, 142, Japan; Kumazawa, T., Department of Legal Medicine, Showa University School of Medicine, 1-5-8 Hatanodai, Shinagawa-ku, Tokyo, 142, Japan; Katsumata, Y., Department of Legal Medicine, Nagoya University School of Medicine, 65 Tsurumai-cho, Showa-ku, Nagoya, 466, Japan",NA,benzodiazepine derivative; cephalosporin derivative; phenothiazine derivative; quinolone derivative; analytic method; analytical equipment; conference paper; drug blood level; drug determination; fast atom bombardment mass spectrometry; forensic pathology; high performance liquid chromatography; molecular weight; priority journal,"Sato, K.; Department of Legal Medicine, Showa University School of Medicine, 1-5-8 Hatanodai, Shinagawa-ku, Tokyo, 142, Japan",Review,Final,NA,Scopus,2-s2.0-0027965318,,IFSMS 1995,Drugs,Drugs
"Golkiewicz W., Kuczynski J., Markowski W., Jusiak L.",56634859600;24289644200;35589331300;6701354051;,High-performance liquid chromatography of some alkaloids on unmodified silica gel with aqueous-organic solvent mixtures,1994,Journal of Chromatography A,686,1,NA,85,91,NA,14,10.1016/S0021-9673(94)89011-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028557986&doi=10.1016%2fS0021-9673%2894%2989011-0&partnerID=40&md5=e6a157a03d7c277c739872e3cc64c104,"Department of Inorganic and Analytical Chemistry, Medical Academy, Staszica 6, 20-081 Lublin, Poland","GoÅ‚kiewicz, W., Department of Inorganic and Analytical Chemistry, Medical Academy, Staszica 6, 20-081 Lublin, Poland; KuczyÅ„ski, J., Department of Inorganic and Analytical Chemistry, Medical Academy, Staszica 6, 20-081 Lublin, Poland; Markowski, W., Department of Inorganic and Analytical Chemistry, Medical Academy, Staszica 6, 20-081 Lublin, Poland; Jusiak, L., Department of Inorganic and Analytical Chemistry, Medical Academy, Staszica 6, 20-081 Lublin, Poland",NA,alkaloid; brucine; chelerythrine; chelilutine; chelirubine; emetine; glaucine; isocorydine; papaverine; plant extract; sanguinarine; scopolamine; strychnine; unclassified drug; yohimbine; article; extraction; high performance liquid chromatography; methodology; ph; priority journal,"GoÅ‚kiewicz, W.; Department of Inorganic and Analytical Chemistry, Medical Academy, Staszica 6, 20-081 Lublin, Poland",Article,Final,NA,Scopus,2-s2.0-0028557986,,IFSMS 1995,Drugs,Drugs
"Hermansson J., Grahn A.",7004104367;6603793320;,Resolution of racemic drugs on a new chiral column based on silica-immobilized cellobiohydrolase Characterization of the basic properties of the column,1994,Journal of Chromatography A,687,1,NA,45,59,NA,29,10.1016/0021-9673(94)00886-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028569636&doi=10.1016%2f0021-9673%2894%2900886-8&partnerID=40&md5=b3a5cdbb3f4f66986fb02641fbe386ad,"Chrom Tech AB. Box 6056. S-129 06 HÃ¤gersten, Sweden","Hermansson, J., Chrom Tech AB. Box 6056. S-129 06 HÃ¤gersten, Sweden; Grahn, A., Chrom Tech AB. Box 6056. S-129 06 HÃ¤gersten, Sweden",NA,"acebutolol; adrenalin; atenolol; betaxolol; bisoprolol; carbuterol; cathinone; cellulose 1,4 beta cellobiosidase; cimetidine sulfoxide; dobutamine; dropropizine; epanolol; isoprenaline; laudanosine; metadrenalin; metoprolol; moprolol; noradrenalin; normetadrenalin; octopamine; oxybutynin; pamatolol; phenylethanolamine; practolol; prilocaine; propafenone; proxyphylline; talinolol; terbutaline; unindexed drug; article; column chromatography; drug identification; enantiomer; enzyme binding; enzyme immobilization; methodology; priority journal","Hermansson, J.",Article,Final,NA,Scopus,2-s2.0-0028569636,,IFSMS 1995,Drugs,Drugs
Logan B.K.,35430212000;,Liquid chromatography with photodiode array spectrophotometric detection in the forensic sciences,1994,Analytica Chimica Acta,288,1--2,NA,111,122,NA,28,10.1016/0003-2670(94)85120-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028258755&doi=10.1016%2f0003-2670%2894%2985120-4&partnerID=40&md5=d1331e6c4c23959281a36b0e101c97be,"Washington State Toxicology Laboratory, Department of Laboratory Medicine, University of Washington, Seattle, WA 98134, United States","Logan, B.K., Washington State Toxicology Laboratory, Department of Laboratory Medicine, University of Washington, Seattle, WA 98134, United States",Forensic analysis; Liquid chromatography; Photodiode array detection; Street drug analysis; Toxicology; UV-Visible spectrophotometry,10 hydroxyamitriptyline; 10 hydroxynortriptyline; alprazolam; amitriptyline; benzodiazepine derivative; clonazepam; corticosteroid; diuretic agent; drug metabolite; flurazepam; illicit drug; imipramine; midazolam; nitrazepam; nortriptyline; oxazepam; protriptyline; tricyclic antidepressant agent; unclassified drug; article; automation; doping; drug identification; forensic science; liquid chromatography; methodology; priority journal; spectrophotometry,"Logan, B.K.; Washington State Toxicology Laboratory, Department of Laboratory Medicine, University of Washington, Seattle, WA 98134, United States",Article,Final,NA,Scopus,2-s2.0-0028258755,,IFSMS 1995,Drugs,Drugs
Nakahara Y.,,Recent Progress in HPLC Analysis for Drugs of Abuse,1993,Jpn. J. Toxicol. Environ. Health,39,,,369,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Lurie I.S., Cooper D.A., Krull I.S.",7006426157;7404354932;35511839600;,High-performance liquid chromatography using continuous on-line post-elution photoirradiation with subsequent diode-array UV or thermospray mass spectrometry detection,1993,Journal of Chromatography A,629,2,NA,143,151,NA,28,10.1016/0021-9673(93)87029-L,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027397830&doi=10.1016%2f0021-9673%2893%2987029-L&partnerID=40&md5=36e095321bc86a2d59db37174f816da9,"Drug Enforcement Administration, Special Testing and Research Laboratory, 7704 Old Springhouse Road, McLean, VA 22102-3494, United States; Department of Chemistry, the Barnett Institute of Chemical Analysis, Northeastern University, 341 Mugar Building, 360 Huntington Ave., Boston, MA 02115, United States","Lurie, I.S., Drug Enforcement Administration, Special Testing and Research Laboratory, 7704 Old Springhouse Road, McLean, VA 22102-3494, United States; Cooper, D.A., Drug Enforcement Administration, Special Testing and Research Laboratory, 7704 Old Springhouse Road, McLean, VA 22102-3494, United States; Krull, I.S., Department of Chemistry, the Barnett Institute of Chemical Analysis, Northeastern University, 341 Mugar Building, 360 Huntington Ave., Boston, MA 02115, United States",NA,allobarbital; amobarbital; amphetamine; barbital; butalbital; cannabidiol; diamorphine; diphenhydramine; methamphetamine; methapyrilene; morphine; morphine 3 acetate; morphine 6 acetate; noscapine; paracetamol; pentobarbital; phenobarbital; psilocin; psilocybine; secobarbital; talbutal; tetrahydrocannabinol; unclassified drug; article; high performance liquid chromatography; irradiation; mass spectrometry; priority journal; ultraviolet radiation,"Lurie, I.S.; Drug Enforcement Administration, Special Testing and Research Laboratory, 7704 Old Springhouse Road, McLean, VA 22102-3494, United States",Article,Final,NA,Scopus,2-s2.0-0027397830,,IFSMS 1995,Drugs,Drugs
Lin L.A.,7404128947;,Detection of alkaloids in foods with a multi-detector high-performance liquid chromatographic system,1993,Journal of Chromatography A,632,1--2,NA,69,78,NA,14,10.1016/0021-9673(93)80027-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027404525&doi=10.1016%2f0021-9673%2893%2980027-6&partnerID=40&md5=44f81f459725b0c66ebc7d3a2dcf37ee,"National Forensic Chemistry Center, US Food and Drug Administration, 1141 Central Parkway, Cincinnati, OH 45202, United States","Lin, L.A., National Forensic Chemistry Center, US Food and Drug Administration, 1141 Central Parkway, Cincinnati, OH 45202, United States",NA,"alkaloid; anabasine; apomorphine; arecoline; atropine; berberine; cocaine; codeine; colchicine; dihydroergotamine; emetine; ergocryptine; ergometrine; ergot alkaloid; ergotamine; hydromorphone; lobeline; lysergic acid; lysergide; lysergol; methylergometrine; morphine; nornicotine; oxycodone; pentazocine; physostigmine; scopolamine; strychnine; unclassified drug; yohimbine; conference paper; drug stability; electrochemical detection; food analysis; high performance liquid chromatography; priority journal; Alkaloids; Animal; Beverages; Chromatography, High Pressure Liquid; Citrus; Electrochemistry; Ergot Alkaloids; Food Contamination; Milk; Spectrometry, Fluorescence; Spectrophotometry, Ultraviolet; Vegetables","Lin, L.A.; National Forensic Chemistry Center, US Food and Drug Administration, 1141 Central Parkway, Cincinnati, OH 45202, United States",Article,Final,NA,Scopus,2-s2.0-0027404525,,IFSMS 1995,Drugs,Drugs
"Hernandez A.F., Pla A., Moliz J., Gil F., Gonzalvo M.C., Villanueva E.",34569793100;7003358928;6505997404;7102457263;57225279784;7006313947;,Application of the combined use of HPLC/diode array detection and capillary GC/nitrogen phosphorus detection for the rapid analysis of illicit heroin and cocaine samples,1992,Journal of Forensic Sciences,37,5,NA,1276,1282,NA,6,10.1520/jfs13315j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026722216&doi=10.1520%2fjfs13315j&partnerID=40&md5=c6907c66814f08e933dae6af82dbbc56,"Legal Med./Toxicology Service Dept., Avda. de Madrid, 11, 18071-Granada, Spain","Hernandez, A.F., Legal Med./Toxicology Service Dept., Avda. de Madrid, 11, 18071-Granada, Spain; Pla, A., Legal Med./Toxicology Service Dept., Avda. de Madrid, 11, 18071-Granada, Spain; Moliz, J., Legal Med./Toxicology Service Dept., Avda. de Madrid, 11, 18071-Granada, Spain; Gil, F., Legal Med./Toxicology Service Dept., Avda. de Madrid, 11, 18071-Granada, Spain; Gonzalvo, M.C., Legal Med./Toxicology Service Dept., Avda. de Madrid, 11, 18071-Granada, Spain; Villanueva, E., Legal Med./Toxicology Service Dept., Avda. de Madrid, 11, 18071-Granada, Spain",adulterants; cocaine; GC/MS; GC/NPD; heroin; HPLC/DAD; illicit samples; TLC; toxicology,benzocaine; benzoylecgonine; caffeine; cocaine; codeine; diamorphine; illicit drug; lidocaine; mepivacaine; morphine; noscapine; papaverine; paracetamol; phenobarbital; procaine; article; drug abuse; forensic pathology; forensic science; gas chromatography; high performance liquid chromatography; priority journal; thin layer chromatography; toxicology,"Hernandez, A.F.; Legal Med./Toxicology Service Dept., Avda. de Madrid, 11, 18071-Granada, Spain",Article,Final,NA,Scopus,2-s2.0-0026722216,,IFSMS 1995,Drugs,Drugs
"Hill D.W., Kind A.J.",55686815500;7003687721;,Reversed-phase solvent-gradient hplc retention indexes of drugs,1994,Journal of Analytical Toxicology,18,5,NA,233,242,NA,39,10.1093/jat/18.5.233,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028094809&doi=10.1093%2fjat%2f18.5.233&partnerID=40&md5=a3daaf116de8bcdb14f3bb15fd00cd42,"Microchemistry Laboratory, University of Connecticut, Storrs, CT, 06269, United States","Hill, D.W., Microchemistry Laboratory, University of Connecticut, Storrs, CT, 06269, United States; Kind, A.J., Microchemistry Laboratory, University of Connecticut, Storrs, CT, 06269, United States",NA,"article; drug determination; drug screening; high performance liquid chromatography; reversed phase liquid chromatography; Chromatography, High Pressure Liquid; Pharmaceutical Preparations; Solvents",NA,Article,Final,NA,Scopus,2-s2.0-0028094809,,IFSMS 1995,Drugs,Drugs
"Bogusz M., Erkens M.",7005193581;6701539719;,Reversed-phase high-performance liquid chromatographic database of retention indices and UV spectra of toxicologically relevant substances and its interlaboratory use,1994,Journal of Chromatography A,674,1--2,NA,97,126,NA,81,10.1016/0021-9673(94)85220-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028106418&doi=10.1016%2f0021-9673%2894%2985220-0&partnerID=40&md5=32a04023292efb3f321681f8023a8779,"Institute of Forensic Medicine, Klinikum RWTH, Aachen University of Technology, Pauwelsstrasse 30, D-52057 Aachen, Germany","Bogusz, M., Institute of Forensic Medicine, Klinikum RWTH, Aachen University of Technology, Pauwelsstrasse 30, D-52057 Aachen, Germany; Erkens, M., Institute of Forensic Medicine, Klinikum RWTH, Aachen University of Technology, Pauwelsstrasse 30, D-52057 Aachen, Germany",NA,"acebutolol; acecarbromal; acepromazine; acetanilide; acetazolamide; alimemazine; allobarbital; allopurinol; alprazolam; alprenolol; amiloride; aminophenazone; amitriptyline; amobarbital; amphetamine; ascorbic acid; atenolol; atrazine; atropine; benzatropine; benzocaine; benzoctamine; benzoylecgonine; betaxolol; bisacodyl; brallobarbital; bromazepam; unindexed drug; analytic method; conference paper; data base; drug determination; high performance liquid chromatography; priority journal; reversed phase liquid chromatography; standard; toxicology; ultraviolet spectrophotometry; Chromatography, High Pressure Liquid; Databases, Factual; Pharmaceutical Preparations; Reproducibility of Results; Spectrophotometry, Ultraviolet; Support, Non-U.S. Gov't; Toxicology","Bogusz, M.; Institute of Forensic Medicine, Klinikum RWTH, Aachen University of Technology, Pauwelsstrasse 30, D-52057 Aachen, Germany",Article,Final,NA,Scopus,2-s2.0-0028106418,,IFSMS 1995,Drugs,Drugs
"Bogusz M., Erkens M., De Zeeuw R.A.",7005193581;6701539719;7102257095;,Interlaboratory applicability of a retention index library of drugs for screening by reversed phase hplc in systematic toxicological analysis,1993,Journal of Liquid Chromatography,16,6,,1341,1354,,29,10.1080/10826079308020957,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027466412&doi=10.1080%2f10826079308020957&partnerID=40&md5=ef61a0b6b6a68d1aebbe52b82dba51e7,"Institute of Forensic Medicine, Klinikum RWTH, D-5100, Aachen, Germany; University Centre for Pharmacy, Deusinglaan 2, NL-9713 AW Groningen, Netherlands","Bogusz, M., Institute of Forensic Medicine, Klinikum RWTH, D-5100, Aachen, Germany, University Centre for Pharmacy, Deusinglaan 2, NL-9713 AW Groningen, Netherlands; Erkens, M., Institute of Forensic Medicine, Klinikum RWTH, D-5100, Aachen, Germany, University Centre for Pharmacy, Deusinglaan 2, NL-9713 AW Groningen, Netherlands; De Zeeuw, R.A., University Centre for Pharmacy, Deusinglaan 2, NL-9713 AW Groningen, Netherlands",,Assays; Biochemistry; Drug products; Organic compounds; Retention index library; Reversed phase chromatography; Toxicological analysis; High performance liquid chromatography; acebutolol; acetazolamide; acetylsalicylic acid; aminophenazone; amiodarone; amitriptyline; amphetamine; atenolol; barbital; benzoylecgonine; brallobarbital; caffeine; chloroquine; clobazam; cocaine; codeine; diphenhydramine; haloperidol; hydrochlorothiazide; indometacin; lidocaine; meclozine; morphine; oxycodone; paracetamol; pentobarbital; prazepam; secobarbital; strychnine; theobromine; thioridazine; unindexed drug; article; drug mixture; drug screening; reversed phase high performance liquid chromatography; toxicology,,Article,Final,,Scopus,2-s2.0-0027466412,,IFSMS 1995,Drugs,Drugs
"Schlatter K., Schneider R., Widmer R., Steiger R., Grummisch U.",,Rapid SemiQuantitative Method For Determination of Heroin and Cocaine Using NIR Spectroscopy,1995,Personal Communication,,,,,,,,,,"Forensic Science Service of the City Police of Zurich, Zurich, Switzerland","Schlatter K., Forensic Science Service of the City Police of Zurich, Zurich, Switzerland; Schneider R., Forensic Science Service of the City Police of Zurich, Zurich, Switzerland; Widmer R., Forensic Science Service of the City Police of Zurich, Zurich, Switzerland; Steiger R., Forensic Science Service of the City Police of Zurich, Zurich, Switzerland; Grummisch U., Forensic Science Service of the City Police of Zurich, Zurich, Switzerland",,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Kalasinsky K.S., Levine B., Smith M.L., Platoff G.E., Jr.",7003772344;7402295978;8616902000;57190216409;,Comparison of Infrared and Mass Spectroscopies for Drug Analysis,1993,Critical Reviews in Analytical Chemistry,23,6,NA,441,457,NA,12,10.1080/10408349308051653,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027266132&doi=10.1080%2f10408349308051653&partnerID=40&md5=8bcab52758e8837aabdb22642a53be73,"Office of the Armed Forces Medical Examiner, Armed Forces Institute of Pathology, Washington, D.C. 20306, United States; U.S. Army Forensic Toxicology Drug Testing Laboratory, Fort Meade, MD 20755, United States","Kalasinsky, K.S., Office of the Armed Forces Medical Examiner, Armed Forces Institute of Pathology, Washington, D.C. 20306, United States; Levine, B., Office of the Armed Forces Medical Examiner, Armed Forces Institute of Pathology, Washington, D.C. 20306, United States; Smith, M.L., Office of the Armed Forces Medical Examiner, Armed Forces Institute of Pathology, Washington, D.C. 20306, United States; Platoff, G.E., Jr., U.S. Army Forensic Toxicology Drug Testing Laboratory, Fort Meade, MD 20755, United States",drug analysis; IR; MS; spectroscopic comparisons,Biological materials; Cryogenics; Fourier transforms; Gas chromatography; Infrared spectroscopy; Laws and legislation; Mass spectrometry; Toxicity; Vapor deposition; Cryogenic deposition; Drug identification; Forensic drug testing; Gas chromatography Fourier transform infrared (GC FTIR); Ion trap mass spectrometry; Urine testing; Drug products,NA,Article,Final,NA,Scopus,2-s2.0-0027266132,,IFSMS 1995,Drugs,Drugs
"Hueske E.E., Weaver T.W.",,The application of videomicroscopy to the analysis of controlled substances,1992,Microgram,25,,,189,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Wielbo D., Tebbett I.R.",6602916819;24446779000;,The use of microcrystal tests in conjunction with Fourier transform infra red spectroscopy for the rapid identification of street drugs,1992,Journal of Forensic Sciences,37,4,NA,1134,1148,NA,13,10.1520/jfs13299j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026638093&doi=10.1520%2fjfs13299j&partnerID=40&md5=014d7943cc58986d74248415796fd038,"Department of Pharmacodynamics, University of Illinois, Box 6998, Chicago, IL 60680, United States","Wielbo, D., Department of Pharmacodynamics, University of Illinois, Box 6998, Chicago, IL 60680, United States; Tebbett, I.R., Department of Pharmacodynamics, University of Illinois, Box 6998, Chicago, IL 60680, United States",drug abuse; drug identification; FTIR; toxicology microcrystal tests,cocaine; codeine; diamorphine; morphine; phencyclidine; article; crystal; drug abuse; drug determination; drug identification; infrared spectroscopy; microscopy; priority journal,"Wielbo, D.; Department of Pharmacodynamics, , Chicago, IL 60680, United States",Article,Final,NA,Scopus,2-s2.0-0026638093,,IFSMS 1995,Drugs,Drugs
"Japp M., Vinall M., Osselton M.D.",,Assessment of a Programmable Temperature Vaporizing (PTV) Injector and Cold On-Column Injector for Analysis of Drugs in Forensic Samples,1992,Forensic Toxicol Proc Int Meet Assoc Forensic Toxicol 26th,,,,222,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Jeger A.N., Briellmann T.A.",,Quantitative Applications of TLC in Forensic Science,1994,J. Planar Chromatogr. -  Mod. TLC,7,,,157,159,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Pothier J., Galand N., Viel C.",6701681750;24755478700;7006296876;,Determination of some narcotic and toxic alkaloidal compounds by overpressured thin-layer chromatography with ethyl acetate as eluent,1993,Journal of Chromatography A,634,2,NA,356,359,NA,23,10.1016/0021-9673(93)83026-O,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027466418&doi=10.1016%2f0021-9673%2893%2983026-O&partnerID=40&md5=9e0e46e10e521a67d20ab9abe4bad140,"Laboratoire de Pharmacochimie des Produits Naturels et Analogues Structuraux, FacultÃ© de Pharmacie, 2 bis, Boulevard TonnellÃ©, 37042 Tours Cedex, France","Pothier, J., Laboratoire de Pharmacochimie des Produits Naturels et Analogues Structuraux, FacultÃ© de Pharmacie, 2 bis, Boulevard TonnellÃ©, 37042 Tours Cedex, France; Galand, N., Laboratoire de Pharmacochimie des Produits Naturels et Analogues Structuraux, FacultÃ© de Pharmacie, 2 bis, Boulevard TonnellÃ©, 37042 Tours Cedex, France; Viel, C., Laboratoire de Pharmacochimie des Produits Naturels et Analogues Structuraux, FacultÃ© de Pharmacie, 2 bis, Boulevard TonnellÃ©, 37042 Tours Cedex, France",NA,acetic acid ethyl ester; alkaloid; amphetamine; cannabinoid; cocaine; codeine; diamorphine; lysergide; morphine; nicotine; noscapine; papaverine; thebaine; article; priority journal; thin layer chromatography,"Pothier, J.; Laboratoire de Pharmacochimie des Produits Naturels et Analogues Structuraux, FacultÃ© de Pharmacie, 2 bis, Boulevard TonnellÃ©, 37042 Tours Cedex, France",Article,Final,NA,Scopus,2-s2.0-0027466418,,IFSMS 1995,Drugs,Drugs
Tandon R.,,"Separation of Cocaine, Pramocaine, Fentanyl and Diphenhydramine; Some Common Drugs by Thin Layer Chromatography",1992,Microgram,25,,,168,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Pakulniewicz K.J., Town J.",,A Robotic Procedure for the Capillary Gas Chromatographic Quantitation of Heroin,1995,LC-GC,13,,,16,,,,,,,,,,,Magazine,,,,,,IFSMS 1995,Drugs,Drugs
"de Kanel J., Korbar T.",,Robotics and the Analysis of Drugs of Abuse,1995,Anal. Addict. Misused Drugs,,,,267,,,,,,,,,,,Book,,,,,,IFSMS 1995,Drugs,Drugs
"Grogg-Sulser K., Helmlin H.-J., Clerc J.-T.",6504328204;6506871324;7005865442;,Qualitative and quantitative determination of illicit heroin street samples by reversed-phase high-performance liquid chromatography: method development by CARTAGO-S,1995,Journal of Chromatography A,692,1--2,NA,121,129,NA,17,10.1016/0021-9673(94)00755-X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028798167&doi=10.1016%2f0021-9673%2894%2900755-X&partnerID=40&md5=9afe72a9694eb1d27c63302da7e1a278,"Institute of Pharmacy, University of Berne, Baltzerstrasse 5, CH-3012 Berne, Switzerland","Grogg-Sulser, K., Institute of Pharmacy, University of Berne, Baltzerstrasse 5, CH-3012 Berne, Switzerland; Helmlin, H.-J., Institute of Pharmacy, University of Berne, Baltzerstrasse 5, CH-3012 Berne, Switzerland; Clerc, J.-T., Institute of Pharmacy, University of Berne, Baltzerstrasse 5, CH-3012 Berne, Switzerland",NA,benzocaine; caffeine; cocaine; codeine; diamorphine; illicit drug; lidocaine; morphine; morphine 6 acetate; noscapine; papaverine; paracetamol; procaine; article; computer program; drug control; drug determination; drug quality; priority journal; quantitative assay; reversed phase high performance liquid chromatography,"Clerc, J.-T.; Institute of Pharmacy, University of Berne, Baltzerstrasse 5, CH-3012 Berne, Switzerland",Article,Final,NA,Scopus,2-s2.0-0028798167,,IFSMS 1995,Drugs,Drugs
Bravenec V.A.,,A Post Run Macro for the Evaluation of an HPLC Column's Performance and Reproducibility,1995,Microgram,28,,,220,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
Clark C.C.,,"A basic program for the quantitation of cocaine, heroin, diazepam, methaqualone, codeine, and oxycodone on the HP 5890A gas chromatograph",1994,Microgram,27,,,70,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
Wrisley L.,24314438600;,Use of computer simulations in the development of gradient and isocratic high-performance liquid chromatography methods for analysis of drug compounds and synthetic intermediates,1993,Journal of Chromatography A,628,2,NA,191,198,NA,18,10.1016/0021-9673(93)80002-P,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027441401&doi=10.1016%2f0021-9673%2893%2980002-P&partnerID=40&md5=f9d7749c2c333906534c07e7c85656a8,"Analytical Research and Services, Wyeth-Ayerst Laboratories, 64 Maple Street, Rouses Point, NY 12919, United States","Wrisley, L., Analytical Research and Services, Wyeth-Ayerst Laboratories, 64 Maple Street, Rouses Point, NY 12919, United States",NA,2 methylcarboxybenzaldehyde; cyclooctatetraene; gevetroline; unclassified drug; zalospirone; article; computer simulation; drug analysis; drug control; drug purity; high performance liquid chromatography; priority journal,"Wrisley, L.; Analytical Research and Services, Wyeth-Ayerst Laboratories, 64 Maple Street, Rouses Point, NY 12919, United States",Article,Final,NA,Scopus,2-s2.0-0027441401,,IFSMS 1995,Drugs,Drugs
Davidson A.W.,,Computerized Infrared Search System,1992,Microgram,25,,,298,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Colon M., Rodriguez G., Diaz R.O.",7003420384;57214033578;57197333107;,Representative sampling of 'street' drug exhibits,1993,Journal of Forensic Sciences,38,3,NA,641,648,NA,13,10.1520/jfs13450j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027292845&doi=10.1520%2fjfs13450j&partnerID=40&md5=4c619ec3c581fbb380388e26cf8ab3a9,"Criminalistics Laboratory, Institute of Forensic Sciences, Box 11878, Caparra Heights Station, San Juan 00922, Puerto Rico","Colon, M., Criminalistics Laboratory, Institute of Forensic Sciences, Box 11878, Caparra Heights Station, San Juan 00922, Puerto Rico; Rodriguez, G., Criminalistics Laboratory, Institute of Forensic Sciences, Box 11878, Caparra Heights Station, San Juan 00922, Puerto Rico; Diaz, R.O., Criminalistics Laboratory, Institute of Forensic Sciences, Box 11878, Caparra Heights Station, San Juan 00922, Puerto Rico",controlled substances; criminalistics sampling; powdered material,street drug; article; drug screening; powder; priority journal; sampling,"Diaz, R.O.; Criminalistics Laboratory, Caparra Heights Station, San Juan 00922, Puerto Rico",Article,Final,NA,Scopus,2-s2.0-0027292845,,IFSMS 1995,Drugs,Drugs
"Tzidony D., Ravreby M.",57224263554;6507211476;,A statistical approach to drug sampling: A case study,1992,Journal of Forensic Sciences,37,6,NA,1541,1549,NA,17,10.1520/jfs13345j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026454185&doi=10.1520%2fjfs13345j&partnerID=40&md5=e3c31b9ae7a539b590c38de4d9c41f1d,"Drug Analysis Unit, Division of Criminal Identification, National Police Headquarters, Jerusalem, Israel","Tzidony, D., Drug Analysis Unit, Division of Criminal Identification, National Police Headquarters, Jerusalem, Israel; Ravreby, M., Drug Analysis Unit, Division of Criminal Identification, National Police Headquarters, Jerusalem, Israel",calculated weight; distribution functions; drug sampling; probability; statistical inference; toxicology,cannabis; diamorphine; illicit drug; street drug; article; drug classification; drug screening; legal aspect; priority journal; probability; sampling; statistical analysis; toxicity testing,"Ravreby, M.; Drug Analysis Unit, , Jerusalem, Israel",Article,Final,NA,Scopus,2-s2.0-0026454185,,IFSMS 1995,Drugs,Drugs
